"identificativo_rete";"H_data"
362;0,477121254719662
363;0,217322011273649
364;0,640617502277259
365;0,975006431231153
366;0,539590623023812
367;0,301029995663981
368;0,276434590943675
369;0,578558006070426
371;0,276434590943675
372;0
375;0,274249562096582
376;0
377;0
378;0,477121254719662
379;0,276434590943675
380;0,345833751202815
382;0
383;0,477121254719662
384;0,477121254719662
385;0,752574989159953
386;0,451544993495972
387;0,477121254719662
388;0,477121254719662
389;0,301029995663981
390;0
392;0,287313263762058
393;0,602059991327962
395;0,25116348074161
397;0,698970004336019
399;0,477121254719662
400;0,477121254719662
401;0
402;0,301029995663981
403;0,439247291135819
406;0,276434590943675
407;0,276434590943675
408;0,602059991327962
409;0,698970004336019
410;0
411;0,301029995663981
412;0,477121254719662
414;0,477121254719662
416;0,451544993495972
417;0,578558006070426
418;0,301029995663981
419;0,287313263762058
420;0,244219050288216
421;0,477121254719662
422;0,477121254719662
423;0,698970004336019
425;0,578558006070426
426;0,686660291071342
428;0
429;0,276434590943675
430;0,698970004336019
431;0
432;0
433;0,301029995663981
434;0,412697251504221
435;0,301029995663981
437;0,602059991327962
439;0,602059991327962
440;0
441;0,67780791849565
442;0,451544993495972
443;0,521191302080131
445;0,43613696454026
446;0
448;0,451544993495972
450;0,466233734281932
451;0,477121254719662
452;0,577464586607656
453;0
454;0,301029995663981
456;0,578558006070426
458;0,477121254719662
459;0,276434590943675
460;0,577464586607656
461;0
462;0,845098040014257
464;0
465;0,276434590943675
466;0,602059991327962
467;0
468;0,589762288967809
471;0,477121254719662
472;0,477121254719662
473;0,477121254719662
476;0,648912017556075
477;0,648912017556075
478;1,11083575929081
479;0,477121254719662
482;0,244219050288216
483;1,28049180312001
485;0,276434590943675
486;0,477121254719662
488;0
489;0,577464586607656
490;0,319476549204211
491;0,217322011273649
493;0,477121254719662
494;0,276434590943675
496;0,451544993495972
497;0,276434590943675
498;0,244219050288216
499;0,439247291135819
500;0,82832291632764
501;0,477121254719662
502;0,477121254719662
503;0
504;0,244219050288216
505;0
506;0
507;0,276434590943675
508;0
509;0,602059991327962
510;0,451544993495972
511;0,613547200128382
512;0,477121254719662
513;0,477121254719662
516;0,477121254719662
517;0,276434590943675
518;0,845098040014257
519;0,376777922831669
520;0,477121254719662
521;0,602059991327962
522;0,736451625318509
524;0,451544993495972
525;0,301029995663981
526;0
528;0,477121254719662
529;0
530;0,759089469824548
531;0,759089469824548
534;0,698970004336019
535;0,477121254719662
536;0,451544993495972
537;0,174742950596582
538;0,301029995663981
539;0,301029995663981
540;0
541;0
543;0,301029995663981
544;0
545;0,578558006070426
546;0,244219050288216
547;0,178111253971134
549;0,477121254719662
550;0,301029995663981
551;0,785224279044124
552;0
553;0,451544993495972
554;0,639933954911806
555;0,602059991327962
556;0,602059991327962
557;0,477121254719662
558;0,578558006070426
559;0,477121254719662
560;0,661410982015446
561;0,301029995663981
562;0,276434590943675
563;0,477121254719662
565;0,301029995663981
567;0,602059991327962
568;0
569;0,451544993495972
570;0,544068044350276
571;0,602059991327962
572;0,301029995663981
574;0,301029995663981
575;0
576;0,619764736479346
577;0,650436942392953
578;0
579;0,778151250383644
580;0,217322011273649
581;0,477121254719662
582;0,577464586607656
584;0,602059991327962
585;0
586;0,477121254719662
588;0,451544993495972
589;0,477121254719662
592;0
593;0,301029995663981
594;0,412697251504221
596;0,477121254719662
599;0,882381817180697
600;0,477121254719662
601;0,477121254719662
602;1,1974722995407
603;0,301029995663981
604;0,301029995663981
605;0,698970004336019
606;0,276434590943675
607;0,477121254719662
608;0,477121254719662
609;0,845098040014257
611;0,451544993495972
613;0,451544993495972
614;0,654305933238114
615;0,345833751202815
616;0,602059991327962
621;0,477121254719662
622;0,301029995663981
623;0
625;0,301029995663981
626;0
628;0,301029995663981
629;0,244219050288216
630;0,539590623023812
631;0,244219050288216
637;0,577464586607656
638;0,276434590943675
640;0,55583362792012
641;0,602059991327962
642;0,275196455890238
643;0
644;0,477121254719662
647;0,244219050288216
648;0,477121254719662
649;0,301029995663981
651;0,578558006070426
652;0
653;0,489418957079816
654;0,477121254719662
655;0,477121254719662
656;0,276434590943675
657;0,451544993495972
658;0,276434590943675
661;0,578558006070426
662;0,412697251504221
663;0,276434590943675
664;0,451544993495972
665;0,244219050288216
666;0,477121254719662
667;0,244219050288216
668;0,451544993495972
669;0,477121254719662
670;0,602059991327962
671;0,301029995663981
672;0,451544993495972
673;0,602059991327962
674;0,301029995663981
676;0,412697251504221
677;0,276434590943675
678;0,451544993495972
679;0
680;0,578558006070426
681;0,477121254719662
682;0,301029995663981
683;0,698970004336019
685;0,477121254719662
686;0,477121254719662
687;0,451544993495972
688;0,466233734281932
689;0,276434590943675
690;0,301029995663981
691;0,276434590943675
692;0,539590623023812
694;0,451544993495972
695;0,477121254719662
696;0,276434590943675
697;0,244219050288216
698;0,451544993495972
700;0,578558006070426
701;0,477121254719662
702;0,477121254719662
703;0,301029995663981
704;0,477121254719662
705;0,451544993495972
706;0,477121254719662
707;0,477121254719662
708;0,477121254719662
709;0,451544993495972
710;0,477121254719662
711;0,602059991327962
713;0,276434590943675
715;0,477121254719662
717;0,477121254719662
722;0,301029995663981
723;0,477121254719662
724;0,477121254719662
726;0,163629201979469
728;0,451544993495972
729;0,301029995663981
730;0,477121254719662
731;0,276434590943675
732;0,602059991327962
733;0,451544993495972
734;0,276434590943675
735;0,698970004336019
736;0,276434590943675
737;0,276434590943675
738;0,276434590943675
739;0,296944033872681
740;0,602059991327962
741;0,501063759255421
742;0
743;0,477121254719662
744;0
745;0,217322011273649
746;0
747;0,477121254719662
748;0,578558006070426
749;0,451544993495972
750;0,276434590943675
753;0,276434590943675
756;0
757;0,451544993495972
758;0
759;0,640617502277259
760;0,477121254719662
761;0,477121254719662
762;0,602059991327962
764;0,477121254719662
765;0
766;0,217322011273649
767;0,801803253629597
769;0,477121254719662
770;0,276434590943675
771;0,477121254719662
772;0,640617502277259
773;0,499030285771763
774;0,67780791849565
775;0,602059991327962
776;0,301029995663981
777;0,602059991327962
778;0,451544993495972
779;0,292285253238629
780;0,451544993495972
781;0,677317490243958
782;0,451544993495972
783;0,602059991327962
785;0,578558006070426
786;0,217322011273649
787;0,477121254719662
788;0,578558006070426
789;0,82832291632764
790;0
791;0,276434590943675
792;0,477121254719662
793;0,276434590943675
794;0,451544993495972
796;0,276434590943675
799;0,477121254719662
801;0,477121254719662
802;0
803;0,276434590943675
804;0,827832488075948
805;0,477121254719662
806;0,412697251504221
807;0,451544993495972
810;0,376777922831669
812;0,458146007804834
813;0,477121254719662
814;0,301029995663981
815;0,301029995663981
817;0,903089986991944
818;0
819;0,276434590943675
821;0
822;0
823;0,578558006070426
824;0,602059991327962
825;0
826;0
827;0,244219050288216
828;0,477121254719662
830;0,301029995663981
831;0,451544993495972
832;0,477121254719662
833;0,477121254719662
835;0,477121254719662
836;0,178111253971134
838;0,477121254719662
839;0,578558006070426
840;0,602059991327962
841;0,648912017556075
842;0,217322011273649
843;0
844;0,301029995663981
845;0,578558006070426
847;0,602059991327962
848;0,477121254719662
849;0,477121254719662
850;0,301029995663981
851;0,451544993495972
852;0,602059991327962
853;0,301029995663981
854;0,451544993495972
856;0
857;0,578558006070426
858;0,301029995663981
859;0,217322011273649
860;0,276434590943675
861;0,276434590943675
862;0,439247291135819
863;0,301029995663981
864;0,602059991327962
866;0,602059991327962
867;0
868;0,301029995663981
869;0,735629427397544
870;0,602059991327962
871;0,578558006070426
872;0,477121254719662
873;0
874;0,458146007804834
875;0,419078072703358
877;0,698970004336019
878;0,477121254719662
879;0,466233734281932
880;0
881;0,276434590943675
882;0,301029995663981
883;0,602059991327962
884;0,477121254719662
885;0
886;0
887;0,578558006070426
888;0,477121254719662
890;0,244219050288216
891;0
893;0,276434590943675
894;0,276434590943675
895;0
896;0
897;0,276434590943675
898;0,244219050288216
900;0
901;0,477121254719662
903;0,67780791849565
904;0,698970004336019
906;0,244219050288216
907;0,276434590943675
908;0,686660291071342
909;0,477121254719662
910;0,439247291135819
911;0,412697251504221
912;0,477121254719662
913;0,578558006070426
915;0,244219050288216
916;0,412697251504221
917;0,698970004336019
918;0,276434590943675
919;0
920;0
922;0,412697251504221
923;0,301029995663981
924;0,276434590943675
925;0,698970004336019
926;0,565925840363759
927;0,301029995663981
928;0
929;0,602059991327962
930;0,578558006070426
932;0,276434590943675
933;0,577464586607656
934;0
935;0,276434590943675
937;0,477121254719662
938;0,276434590943675
939;0,477121254719662
940;0
942;0,301029995663981
943;0
945;0,451544993495972
946;0,451544993495972
947;0,820451400255333
948;0,477121254719662
949;0,477121254719662
950;0,477121254719662
951;0,477121254719662
952;0,217322011273649
953;0,673080899634839
954;0
955;0,458146007804834
957;0,698970004336019
959;0,477121254719662
960;0
961;0,879588001734408
964;0,477121254719662
965;0
966;0
969;0
970;0,477121254719662
973;0,477121254719662
974;0,759089469824548
975;0,195676246770295
976;0,376777922831669
977;0
978;0,276434590943675
981;0,55460893208755
982;0,296944033872681
983;0,698970004336019
985;0,477121254719662
986;0,820451400255333
988;0,55460893208755
989;0,578558006070426
990;0
991;0,477121254719662
992;0,276434590943675
993;0
994;0,602059991327962
995;0,698970004336019
996;0,412697251504221
997;0,67780791849565
998;0
999;0,458146007804834
1001;0,276434590943675
1002;0,759089469824548
1003;0,276434590943675
1005;0
1006;0,195676246770295
1007;0,276434590943675
1008;0
1009;0,376777922831669
1010;0
1012;0,301029995663981
1013;0
1014;0,602059991327962
1015;0,466233734281932
1016;0,195676246770295
1018;0,217322011273649
1019;0,67780791849565
1020;0,72416951647207
1021;0,616946548585328
1022;0
1025;0,301029995663981
1026;0,451544993495972
1027;0,67780791849565
1028;0,244219050288216
1029;0,244219050288216
1030;0,412697251504221
1031;0,276434590943675
1032;0,276434590943675
1033;0,292285253238629
1034;0,539590623023812
1035;0,477121254719662
1037;0,276434590943675
1038;0,426949588775666
1039;0,602059991327962
1040;0
1043;0,539590623023812
1045;0,301029995663981
1047;0,578558006070426
1048;0,276434590943675
1049;0
1051;0,477121254719662
1054;0,477121254719662
1055;0,640617502277259
1057;0,276434590943675
1058;0,539590623023812
1060;0,276434590943675
1061;0,477121254719662
1062;0,458146007804834
1063;0,301029995663981
1064;0
1066;0,67780791849565
1068;0,477121254719662
1069;0
1070;0,439247291135819
1071;0,477121254719662
1072;0,640617502277259
1073;0,301029995663981
1074;0,276434590943675
1076;0,578558006070426
1078;0,824693426147026
1079;0,417310084474593
1082;0
1084;0,451544993495972
1085;0,301029995663981
1087;0,698970004336019
1088;0,451544993495972
1089;0,276434590943675
1090;0,244219050288216
1091;0
1092;0,451544993495972
1093;0
1094;0,698970004336019
1095;0,795202091199437
1096;0,458146007804834
1097;0,244219050288216
1098;0,451544993495972
1099;0,276434590943675
1100;0,949942013220056
1101;0,301029995663981
1102;0,301029995663981
1103;0,451544993495972
1105;0
1106;0,698970004336019
1108;0,986659958673865
1109;0,728306536607441
1110;0
1111;0,301029995663981
1112;0,301029995663981
1113;0
1115;0,276434590943675
1116;0
1117;0,276434590943675
1119;0,477121254719662
1120;0,526802492411967
1121;0,759176003468815
1122;0,602059991327962
1123;0,602059991327962
1124;0,640617502277259
1125;0,477121254719662
1126;0,276434590943675
1127;1,0247029283157
1128;0,276434590943675
1129;0
1131;0,526802492411967
1133;0,301029995663981
1134;0,276434590943675
1136;0
1137;0,276434590943675
1138;0,656346952368787
1140;0,195676246770295
1142;0,217322011273649
1143;0,759089469824548
1145;0
1146;0,477121254719662
1147;0,451544993495972
1149;0,451544993495972
1150;0,301029995663981
1152;0,477121254719662
1153;0,477121254719662
1154;0
1155;0
1156;0,752484121204066
1158;0,67780791849565
1159;0,376777922831669
1161;0,698970004336019
1162;0
1163;0,602059991327962
1164;0,301029995663981
1166;0,301029995663981
1169;0,698970004336019
1170;0
1171;0,244219050288216
1172;0,477121254719662
1173;0,244219050288216
1174;0,301029995663981
1175;0,276434590943675
1176;0,301029995663981
1178;0,301029995663981
1179;0,477121254719662
1180;0,296944033872681
1181;0,376777922831669
1183;0,450533762151647
1184;0,477121254719662
1185;0,451544993495972
1186;0,406885422123871
1188;0,562213822100968
1189;0,301029995663981
1190;0,577464586607656
1192;0
1194;0,244219050288216
1196;0,477121254719662
1197;0
1198;0
1199;0,244219050288216
1200;0,477121254719662
1201;0
1202;0,458146007804834
1203;0
1204;0,602059991327962
1205;0,698970004336019
1207;0,195676246770295
1209;0,753555845663337
1211;0,578558006070426
1212;0,713727247168203
1213;0,673080899634839
1214;0,458146007804834
1216;0,163629201979469
1217;0,244219050288216
1218;0
1219;0,477121254719662
1221;0
1222;0,301029995663981
1223;0,477121254719662
1224;0,141181741504608
1225;0,662049794636189
1226;0,276434590943675
1227;0,712996326252064
1228;0,477121254719662
1229;0,276434590943675
1231;0,301029995663981
1233;0,590308998699194
1234;0,578558006070426
1235;0,477121254719662
1236;0,276434590943675
1237;0,698970004336019
1238;0,539590623023812
1241;0,477121254719662
1242;0,106371759089326
1243;0,698970004336019
1244;0,276434590943675
1246;0
1248;0
1249;0,578558006070426
1250;0
1251;0,477121254719662
1255;0,451544993495972
1256;0
1257;0,477121254719662
1258;0,533109249769814
1260;0,477121254719662
1261;0,301029995663981
1263;0
1264;0,827832488075948
1265;0,795202091199437
1267;0,415055189065712
1270;0,451544993495972
1271;0,301029995663981
1272;0,853491606177663
1273;0,244219050288216
1274;0
1275;0,477121254719662
1277;0,171284741071006
1278;0,301029995663981
1279;0,217322011273649
1280;0,406885422123871
1281;0
1282;0,151495854335375
1283;0,301029995663981
1284;0,477121254719662
1285;0,301029995663981
1286;0,276434590943675
1288;0,301029995663981
1291;0,451544993495972
1292;0,217322011273649
1293;0,578558006070426
1294;0,276434590943675
1295;0,244219050288216
1296;0,301029995663981
1298;0,276434590943675
1299;0,577464586607656
1302;0,94164749794124
1303;0,673080899634839
1304;0,451544993495972
1305;0,301029995663981
1306;0
1308;0,376777922831669
1309;0,477121254719662
1313;0
1314;0,195676246770295
1315;0,602059991327962
1317;0
1318;0,276434590943675
1319;0,578558006070426
1321;0,503603023330971
1323;0,578558006070426
1324;0,163629201979469
1325;0,276434590943675
1326;0,477121254719662
1328;0,319476549204211
1331;0,276434590943675
1334;0,276434590943675
1335;0,345833751202815
1336;0,451544993495972
1337;0,345833751202815
1339;0,55583362792012
1341;0,539590623023812
1343;0,698970004336019
1345;0,217322011273649
1347;0,507378621416092
1348;0,701798703827631
1349;0,451544993495972
1350;0,141181741504608
1351;0,477121254719662
1352;0,217322011273649
1353;0,276434590943675
1355;0,276434590943675
1356;0,477121254719662
1358;0,67780791849565
1361;1,09989036605288
1363;0,189868779047939
1365;0
1367;0,451544993495972
1368;0,451544993495972
1369;0,244219050288216
1370;0
1371;0,827832488075948
1372;0,845098040014257
1373;0,276434590943675
1374;0,451544993495972
1376;0,276434590943675
1377;0,276434590943675
1378;0,301029995663981
1379;0,329867240861542
1381;0,451544993495972
1383;0,412697251504221
1385;0
1386;0,633791739896105
1387;0
1389;0,276434590943675
1390;0
1391;0,276434590943675
1392;0,602059991327962
1393;0
1395;0,602059991327962
1396;0,477121254719662
1397;0,661410982015446
1398;0,276434590943675
1399;0,276434590943675
1400;0
1401;0,477121254719662
1405;0,301029995663981
1406;0,698970004336019
1407;0,602059991327962
1408;0,360669282087826
1409;0,434238206242548
1410;0,301029995663981
1414;0,827832488075948
1415;0,301029995663981
1416;0,301029995663981
1417;0,578558006070426
1418;0
1419;0,578558006070426
1420;0
1421;0,301029995663981
1423;0,301029995663981
1424;0,301029995663981
1426;0,0729372166288958
1427;0
1429;0,276434590943675
1430;0,439247291135819
1436;0,578558006070426
1438;0,244219050288216
1439;0,477121254719662
1440;0,477121254719662
1441;0,301029995663981
1442;0
1444;0
1446;0
1447;0,244219050288216
1448;0,602059991327962
1452;0,451544993495972
1453;0,477121254719662
1454;0,673080899634839
1455;0,673080899634839
1456;0
1457;0
1458;0,477121254719662
1460;0,301029995663981
1461;0
1462;0,539590623023812
1464;0
1466;0,778151250383644
1467;0,301029995663981
1468;0,477121254719662
1470;0
1471;0
1472;0
1473;0
1474;0
1476;0,511883360978874
1477;0,451544993495972
1478;0,988637810924847
1479;0,301029995663981
1482;0,301029995663981
1485;0,451544993495972
1488;0,602059991327962
1489;0,195676246770295
1490;0,435475009183562
1492;0,301029995663981
1493;0,451544993495972
1495;0,477121254719662
1496;0
1499;0,276434590943675
1501;0
1502;0,602059991327962
1504;0,412697251504221
1505;0,539590623023812
1506;0
1508;0,244219050288216
1509;0,477121254719662
1510;0,276434590943675
1511;0,477121254719662
1512;0,451544993495972
1513;0,276434590943675
1514;0,477121254719662
1515;0
1516;0
1517;0,451544993495972
1518;0
1521;0,276434590943675
1523;0,856535980113957
1524;0,477121254719662
1525;0,301029995663981
1526;0,301029995663981
1527;0
1531;0
1532;0,217322011273649
1533;0,301029995663981
1534;0,301029995663981
1535;0,301029995663981
1536;0,477121254719662
1537;0,698970004336019
1539;0,301029995663981
1541;0,477121254719662
1542;0,244219050288216
1543;0,55460893208755
1546;0,692337800660876
1547;0,301029995663981
1548;0
1549;0,477121254719662
1553;0,477121254719662
1558;0,301029995663981
1560;0,301029995663981
1562;0,477121254719662
1564;0,276434590943675
1566;0,477121254719662
1570;0,451544993495972
1571;0,276434590943675
1572;0,276434590943675
1573;0,602059991327962
1574;0,539590623023812
1575;0,301029995663981
1576;0,602059991327962
1577;0
1578;0,301029995663981
1579;0,477121254719662
1580;0
1581;0,301029995663981
1582;0,67780791849565
1583;0,276434590943675
1584;0
1585;0,539590623023812
1587;0,501063759255421
1588;0,451544993495972
1589;0,276434590943675
1590;0,301029995663981
1591;0,276434590943675
1592;0,276434590943675
1593;0,477121254719662
1594;0,67780791849565
1595;0,451544993495972
1596;0,217322011273649
1597;0
1598;0,244219050288216
1599;0,276434590943675
1600;0,458146007804834
1601;0
1602;0
1603;0,217322011273649
1605;0,217322011273649
1606;0,477121254719662
1607;0,648912017556075
1608;0,602059991327962
1609;0,301029995663981
1611;0,822461779220784
1613;0,759089469824548
1615;0,698970004336019
1616;0,276434590943675
1617;0,477121254719662
1618;0
1619;0,244219050288216
1622;0,67780791849565
1624;0,276434590943675
1625;0,376777922831669
1626;0,301029995663981
1627;0,244219050288216
1628;0
1630;0,301029995663981
1632;0,451544993495972
1633;0,276434590943675
1634;0,602059991327962
1635;0,602059991327962
1636;0,602059991327962
1638;0,602059991327962
1639;0,477121254719662
1640;0
1641;0,276434590943675
1642;0
1643;0,178111253971134
1644;0,451544993495972
1645;0,276434590943675
1646;0,276434590943675
1648;0,477121254719662
1651;0
1652;0,451544993495972
1653;0,477121254719662
1655;0,477121254719662
1656;0,477121254719662
1660;0,526802492411967
1662;0,412697251504221
1664;0,301029995663981
1665;0,301029995663981
1666;0,244219050288216
1667;0
1668;0
1669;0,698970004336019
1670;0,276434590943675
1671;0
1672;0,507378621416092
1673;0,244219050288216
1674;0,244219050288216
1676;0,276434590943675
1677;0,451544993495972
1678;0,301029995663981
1679;0
1680;0,276434590943675
1681;0,752574989159953
1682;0,451544993495972
1684;0
1685;0,301029995663981
1686;0,276434590943675
1687;0
1689;0,477121254719662
1690;0,477121254719662
1691;0,477121254719662
1693;0
1694;0,276434590943675
1695;0,477121254719662
1697;0,67780791849565
1698;0,661410982015446
1699;0
1701;0,301029995663981
1702;0,435475009183562
1703;0,947521052649526
1704;0,477121254719662
1705;0,432479704821968
1706;0,276434590943675
1709;0,301029995663981
1711;0,276434590943675
1714;0
1715;0,451544993495972
1716;0,67780791849565
1718;0,276434590943675
1719;0
1720;0,195676246770295
1723;0,292285253238629
1724;0,477121254719662
1725;0,301029995663981
1726;0
1727;0,276434590943675
1729;0,477121254719662
1731;0
1732;0,195676246770295
1734;0,477121254719662
1735;0,276434590943675
1736;0
1737;0
1741;0,67780791849565
1742;0,477121254719662
1743;0,412697251504221
1744;0,650514997831991
1745;0,216608049548496
1746;0
1748;0,477121254719662
1750;0,519682297458626
1751;0,477121254719662
1752;0,276434590943675
1753;0,698970004336019
1754;0,301029995663981
1755;0,244219050288216
1756;0,276434590943675
1757;0
1758;0
1759;0,435475009183562
1760;0,736451625318509
1761;0,313327698024134
1762;0,276434590943675
1764;0,345833751202815
1766;0,40843137199002
1767;0,40843137199002
1768;0,640617502277259
1770;0,276434590943675
1773;0
1774;0,577464586607656
1775;0
1776;0,301029995663981
1777;0
1778;0
1781;0,178111253971134
1783;0
1785;0,640617502277259
1786;0,602059991327962
1788;0
1789;0
1791;0,477121254719662
1792;0,488162511609645
1794;0
1795;0
1796;0,483215368311378
1797;0,568819743467175
1801;0,415055189065712
1803;0
1804;0,477121254719662
1805;0,55460893208755
1807;0,178111253971134
1810;0
1812;0
1813;0,753555845663337
1815;0,778151250383644
1818;0,451544993495972
1820;0,477121254719662
1821;0
1822;0,376777922831669
1823;0,276434590943675
1824;0
1826;0
1827;0,477121254719662
1828;0
1829;0,276434590943675
1830;0,301029995663981
1831;0,301029995663981
1833;0,276434590943675
1834;0
1835;0,244219050288216
1837;0,477121254719662
1840;0,276434590943675
1843;0,578558006070426
1844;0,141181741504608
1846;0,244219050288216
1847;0,452258375185785
1848;0
1849;0,276434590943675
1850;0,577464586607656
1852;0
1853;0
1854;0,578558006070426
1855;0,673080899634839
1857;0,533109249769814
1860;0,217322011273649
1861;0,178111253971134
1863;0,477121254719662
1864;0,301029995663981
1865;0,217322011273649
1866;0,301029995663981
1868;0,217322011273649
1869;0,301029995663981
1870;0,301029995663981
1871;0,276434590943675
1873;0,450533762151647
1877;0,276434590943675
1878;0,276434590943675
1879;0
1880;0
1881;0
1882;0,163629201979469
1883;0,276434590943675
1885;0,530102999566398
1886;0
1887;0,477121254719662
1888;0,301029995663981
1890;0,653521248035406
1891;0
1892;0,301029995663981
1893;0,405965408489117
1894;0
1895;0,195676246770295
1896;0
1898;0
1900;0,301029995663981
1902;0,195676246770295
1903;0,458146007804834
1905;0,50474814088623
1906;0,217322011273649
1907;0,301029995663981
1908;0,233070458120052
1909;0,329867240861542
1912;0,600507111431805
1913;0,301029995663981
1914;0
1915;0
1916;0,217322011273649
1917;0,217322011273649
1919;0,301029995663981
1921;0,301029995663981
1923;0,602059991327962
1924;0
1925;0,276434590943675
1926;0
1927;0,451544993495972
1928;0,451544993495972
1929;0
1932;0
1934;0,412697251504221
1935;0
1936;0
1938;0
1939;0,301029995663981
1940;0
1941;0,477121254719662
